0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,angle,yarnwidth,yarnheight,space,epoxy_e,epoxy_v,epoxy_CLTE,fibre_diameter (mm),fibre_num,fibre_e1,fibre_e2,fibre_e3,fibre_g12,fibre_g23,fibre_g13,fibre_v1,fibre_v2,fibre_v3,fibre_CLTE1,fibre_CLTE2,fibre_CLTE3,E1,E2,E3,G12,G23,G13,v12,v23,v13,CLTE1,CLTE2,CLTE3
1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0.267237016,0.146085615,0.450972715,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,48211000000,49871000000,21298000000,6796000000,7340100000,7286600000,0.1488,0.4907,0.4929,4.58E-05,4.30E-05,0.00011994
0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0.766097812,0.102271206,1.337432727,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,62156000000,61653000000,23317000000,6789900000,6643300000,6643500000,0.1159,0.4632,0.4631,4.12E-05,4.13E-05,0.00013861
0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0.452808826,0.362840322,0.826441313,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,43182000000,42146000000,20453000000,6707100000,7510000000,7411500000,0.164,0.5085,0.5008,4.92E-05,4.80E-05,0.00011626
1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0.488829944,0.118210764,0.775250587,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,61239000000,59690000000,22855000000,6859800000,6920300000,6875600000,0.1261,0.4685,0.4635,4.02E-05,4.04E-05,0.00012921
1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0.88812146,0.315895886,1.469180882,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,56797000000,58085000000,22447000000,6814800000,6980300000,6966400000,0.1366,0.4696,0.4737,4.20E-05,4.05E-05,0.00012827
1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0.516432409,0.310664446,0.799950766,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,50760000000,49711000000,21367000000,6864400000,7477600000,7380400000,0.1519,0.4956,0.4861,4.29E-05,4.17E-05,0.00011453
1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0.5109162,0.319900863,0.81277868,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,49027000000,47202000000,21166000000,6853900000,7624700000,7420800000,0.1547,0.5072,0.4842,4.41E-05,4.28E-05,0.00011346
1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0.829818461,0.254009997,1.246887488,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,58019000000,60896000000,22599000000,6893100000,7046900000,7073600000,0.1333,0.4599,0.4731,4.05E-05,3.86E-05,0.00012439
0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0.202213072,0.101980435,0.304297043,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,52402000000,51046000000,21584000000,6884600000,7467900000,7344800000,0.1536,0.4938,0.4794,4.21E-05,4.10E-05,0.00011575
0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0.738028909,0.167655181,1.140934959,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,60175000000,60551000000,22842000000,6876100000,6915100000,6920600000,0.1269,0.4632,0.4671,4.04E-05,3.98E-05,0.00012836
0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.505156415,0.259886403,0.839962451,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,49385000000,51103000000,21463000000,6816800000,7264500000,7262900000,0.1586,0.4847,0.4874,4.43E-05,4.19E-05,0.00012035
1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.956020682,0.318610697,1.855798979,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,53829000000,52324000000,22263000000,6588000000,6661200000,6614500000,0.1463,0.4807,0.4744,4.64E-05,4.68E-05,0.00014179
0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0.307527983,0.351570003,0.598378298,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,40613000000,39337000000,20531000000,6580700000,7598000000,7298300000,0.1529,0.5132,0.4909,5.50E-05,5.34E-05,0.00011551
1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0.951146433,0.250996559,1.67675325,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,57676000000,58268000000,22708000000,6762100000,6787000000,6790700000,0.1301,0.4676,0.4728,4.28E-05,4.20E-05,0.00013479
0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0.850474256,0.182372048,1.657408979,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,53851000000,52784000000,22468000000,6576600000,6545700000,6527100000,0.1447,0.4769,0.473,4.68E-05,4.74E-05,0.00014531
1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,15,0.228807533,0.248416984,0.428231969,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,32183000000,29464000000,19638000000,7316100000,7695700000,7952200000,0.2159,0.4513,0.4747,5.66E-05,6.46E-05,9.67E-05
0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,15,0.428532957,0.107107076,0.967522156,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,47950000000,36314000000,21357000000,7095300000,6369500000,6387600000,0.2264,0.47,0.4375,4.93E-05,6.69E-05,0.00014363
1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,15,0.203010303,0.232424224,0.390213372,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,41166000000,29149000000,20005000000,7235100000,7737300000,7411000000,0.2332,0.4866,0.4498,4.87E-05,6.75E-05,0.00010524
1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,15,0.689601669,0.376146093,1.505444277,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,42439000000,34068000000,20466000000,7060500000,6645000000,6725700000,0.2349,0.4682,0.4535,5.18E-05,6.84E-05,0.00013401
1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,15,0.600240354,0.304986012,1.209536895,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,44747000000,34553000000,20624000000,7238800000,6854700000,6882700000,0.2331,0.4658,0.4513,4.84E-05,6.42E-05,0.00012761
1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,15,0.812128538,0.250797496,1.768058523,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,46505000000,36829000000,21256000000,7125200000,6402900000,6479200000,0.2217,0.4646,0.4443,5.00E-05,6.57E-05,0.0001409
1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,15,0.637659836,0.328528097,1.375659128,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,42432000000,34239000000,20516000000,7075300000,6619700000,6704000000,0.2345,0.4676,0.451,5.23E-05,6.76E-05,0.00013404
1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,15,0.480331753,0.20592288,1.041758977,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,44900000000,35254000000,20850000000,7094200000,6554900000,6587600000,0.2293,0.4692,0.4469,5.08E-05,6.70E-05,0.00013747
1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,15,0.385384906,0.116760971,0.747437959,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,52388000000,38164000000,21619000000,7384300000,6677400000,6707300000,0.2225,0.4591,0.4355,4.38E-05,6.00E-05,0.00013227
0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,15,0.503840386,0.301292436,0.92826512,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,44601000000,36012000000,20688000000,7417200000,7067500000,7249800000,0.2191,0.4547,0.4642,4.65E-05,5.94E-05,0.000118
1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,15,0.33532753,0.356542925,0.594307104,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,40591000000,28455000000,20190000000,7329800000,7916000000,7722600000,0.2189,0.4789,0.4488,4.79E-05,6.75E-05,9.64E-05
1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,15,0.391808248,0.189601877,0.706061828,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,46087000000,36742000000,20888000000,7459800000,6999400000,7167200000,0.2187,0.4502,0.4605,4.52E-05,5.91E-05,0.00011936
1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,15,0.745416899,0.253213332,1.628529544,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,46475000000,35739000000,21100000000,7103500000,6482800000,6489600000,0.2319,0.4693,0.4394,4.99E-05,6.64E-05,0.00014024
0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,15,0.66938299,0.142372408,1.426065144,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,50119000000,37459000000,21611000000,7165900000,6403500000,6395100000,0.2209,0.4712,0.4316,4.74E-05,6.49E-05,0.00014328
0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,15,0.889358394,0.294011778,1.826672602,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,48059000000,36765000000,21266000000,7226300000,6574000000,6601400000,0.2252,0.4653,0.4408,4.81E-05,6.35E-05,0.00013661
0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,15,0.806826705,0.142456306,1.597904617,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,56172000000,40092000000,22170000000,7400500000,6501400000,6530800000,0.2101,0.4594,0.4295,4.27E-05,5.93E-05,0.0001383
0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,15,0.860873495,0.300557042,1.616060087,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,54121000000,38452000000,21627000000,7430500000,6782800000,6789800000,0.2185,0.4613,0.4372,4.22E-05,5.91E-05,0.00012975
1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,15,0.978762805,0.183415401,1.993485622,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,51922000000,38848000000,21867000000,7306600000,6461400000,6488700000,0.2166,0.4611,0.4331,4.57E-05,6.14E-05,0.00013995
0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,15,0.48091901,0.386863031,0.899192696,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,40960000000,32905000000,20133000000,7338000000,7357400000,7442100000,0.222,0.4668,0.4663,4.89E-05,6.27E-05,0.00011234
1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,15,0.357183362,0.313611075,0.742293992,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,35623000000,29951000000,19374000000,7040100000,7166300000,7130100000,0.2469,0.4754,0.4612,5.64E-05,7.01E-05,0.00011831
1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,15,0.278282988,0.311424154,0.571427998,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,36533000000,28104000000,19566000000,7053400000,7445100000,7279300000,0.2408,0.4788,0.4568,5.48E-05,7.32E-05,0.0001094
1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,15,0.943625839,0.120363264,1.78496261,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,58650000000,41274000000,22421000000,7492200000,6541800000,6561000000,0.2058,0.4562,0.4253,4.10E-05,5.71E-05,0.00013709
1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,15,0.499475503,0.177394322,1.059974074,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,46047000000,36216000000,21091000000,7136500000,6499800000,6552700000,0.2276,0.466,0.4433,5.00E-05,6.56E-05,0.00013835
1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,15,0.501665455,0.20148978,0.93403272,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,53438000000,37086000000,21403000000,7422600000,6875300000,6845400000,0.2309,0.4642,0.4332,4.21E-05,6.00E-05,0.00012657
0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,15,0.391002342,0.130838507,0.770251702,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,52303000000,37982000000,21579000000,7350500000,6649900000,6679000000,0.219,0.4622,0.4362,4.42E-05,6.10E-05,0.00013287
1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,15,0.76119018,0.195623828,1.554766466,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,49792000000,38056000000,21572000000,7267400000,6497700000,6544200000,0.2166,0.4624,0.44,4.70E-05,6.24E-05,0.00013826
0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,15,0.368247027,0.254389924,0.674278489,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,44382000000,33185000000,20334000000,7391000000,7356800000,7322300000,0.2445,0.4668,0.4567,4.49E-05,6.08E-05,0.0001145
0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,15,0.638190803,0.397217114,1.244055005,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,43344000000,32545000000,20214000000,7274200000,7162900000,7147600000,0.2446,0.4713,0.453,4.75E-05,6.40E-05,0.00012007
0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,15,0.822619433,0.399368132,1.674739997,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,45550000000,33828000000,20627000000,7197100000,6841600000,6786500000,0.2387,0.4733,0.4413,4.84E-05,6.57E-05,0.00012944
1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,15,0.9288523,0.201808574,1.824164578,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,55312000000,39359000000,21989000000,7388400000,6554500000,6568400000,0.2115,0.4621,0.4301,4.30E-05,6.00E-05,0.00013627
0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,15,0.749255873,0.140782196,1.47098011,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,54924000000,39777000000,22047000000,7401800000,6517600000,6569700000,0.2104,0.4587,0.4325,4.30E-05,5.98E-05,0.00013684
0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,15,0.428326834,0.26870373,0.77787221,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,42783000000,33502000000,20268000000,7410900000,7356900000,7391300000,0.237,0.4617,0.4628,4.62E-05,6.09E-05,0.0001135
1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,15,0.979143491,0.307811028,2.038643674,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,46891000000,37128000000,21263000000,7169800000,6475500000,6521300000,0.2201,0.4654,0.4427,4.94E-05,6.47E-05,0.00013884
1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,15,0.346787194,0.281480551,0.680470515,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,45530000000,33513000000,20547000000,7260700000,7096700000,7074800000,0.2333,0.4712,0.4528,4.67E-05,6.45E-05,0.00011981
1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,15,0.251313832,0.212227945,0.492941335,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,36213000000,33375000000,19892000000,7263600000,7039500000,7446200000,0.2112,0.4437,0.4865,5.44E-05,6.46E-05,0.0001131
0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,15,0.240895309,0.205901391,0.446579193,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,40403000000,31274000000,19957000000,7325800000,7480700000,7478500000,0.2246,0.4719,0.4652,4.90E-05,6.41E-05,0.00010825
0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,15,0.449568757,0.37328738,0.891441434,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,37874000000,32300000000,19868000000,7238000000,7209500000,7374400000,0.2247,0.4572,0.4771,5.25E-05,6.57E-05,0.00011451
0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,15,0.701828578,0.256671015,1.279433203,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,53948000000,37427000000,21461000000,7456100000,6923000000,6867300000,0.2246,0.4655,0.4318,4.16E-05,5.90E-05,0.00012609
1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,15,0.779952682,0.268071761,1.438617234,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,52144000000,39203000000,21625000000,7472100000,6771500000,6854600000,0.2167,0.4517,0.4426,4.33E-05,5.74E-05,0.00012813
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,15,0.719150242,0.369582361,1.614458201,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,42746000000,33450000000,20469000000,7031700000,6627800000,6640400000,0.2432,0.4707,0.4461,5.21E-05,6.92E-05,0.00013544
1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,15,0.29663794,0.115678728,0.604340784,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,49750000000,36130000000,21207000000,7236000000,6670700000,6639800000,0.2281,0.4709,0.437,4.65E-05,6.39E-05,0.00013433
0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,15,0.670866683,0.146059689,1.393034848,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,48415000000,37550000000,21515000000,7191500000,6440400000,6456300000,0.2229,0.466,0.4347,4.82E-05,6.41E-05,0.00014157
1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,15,0.478028695,0.334398808,0.948206035,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,41440000000,33426000000,20194000000,7258900000,7077700000,7164500000,0.2332,0.4623,0.4651,5.01E-05,6.37E-05,0.00012039
1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,15,0.589478435,0.131015551,1.303947389,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,48686000000,36765000000,21464000000,7123200000,6371000000,6377200000,0.2236,0.4704,0.4352,4.87E-05,6.63E-05,0.00014355
1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,15,0.856594359,0.373397496,1.726884406,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,46760000000,36218000000,21006000000,7273300000,6716700000,6801900000,0.2302,0.4585,0.4505,4.73E-05,6.29E-05,0.00013094
1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,15,0.253482782,0.227988834,0.478872149,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,42442000000,28681000000,19729000000,7225600000,7700700000,7401200000,0.2372,0.4854,0.4598,4.74E-05,6.92E-05,0.0001071
1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,15,0.544708735,0.262187665,1.106272089,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,49869000000,35028000000,20992000000,7220700000,6757900000,6690600000,0.2313,0.4764,0.4374,4.59E-05,6.52E-05,0.00013147
0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,15,0.288655166,0.122070535,0.568277438,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,52063000000,37459000000,21414000000,7334100000,6722500000,6741700000,0.22,0.465,0.4392,4.46E-05,6.12E-05,0.00013101
0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,15,0.389952733,0.224369364,0.812903637,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,42556000000,35292000000,20602000000,7115100000,6651900000,6770700000,0.2251,0.464,0.4557,5.21E-05,6.62E-05,0.00013252
1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,15,0.762845115,0.369970694,1.721627925,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,43281000000,33949000000,20568000000,7034600000,6558800000,6617100000,0.235,0.4708,0.4496,5.18E-05,6.92E-05,0.0001366
1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,15,0.760880932,0.18483755,1.403704718,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,58093000000,40347000000,22113000000,7495900000,6679100000,6680500000,0.2095,0.4589,0.4272,4.07E-05,5.74E-05,0.00013188
0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,15,0.474027585,0.134112634,0.89559418,15200,0.4,0.00013,0.007,3000,230000,23000,23000,9000,9000,9000,0.26,0.26,0.26,1.50E-05,1.00E-05,1.00E-05,54714000000,39107000000,21824000000,7439300000,6695000000,6729900000,0.2162,0.4594,0.4317,4.23E-05,5.88E-05,0.00013168
